,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,# feature,class,assembly,assembly_unit,seq_type,chromosome,genomic_accession,start,end,strand,non-redundant_refseq,related_accession,name,symbol,GeneID,locus_tag,feature_interval_length,product_length,attributes
2809,CAJ69608.1,2174.214052,0.432032653,0.260734481,1.656983194,0.097522873,0.232112529,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3157359,3158681,-,NA,NA,Two-component sensor histidine kinase,NA,NA,CD630_27210,1323,440,old_locus_tag=CD2721
2810,CAJ69609.1,4026.671445,0.092347357,0.376659294,0.245174774,0.806321108,0.889717061,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3158674,3159378,-,NA,NA,Two-component response regulator,NA,NA,CD630_27220,705,234,old_locus_tag=CD2722
2811,CAJ69610.1,3104.93927,0.966705864,0.316851343,3.050976066,0.002280988,0.017048936,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3159561,3160625,-,NA,NA,putative membrane protein,NA,NA,CD630_27230,1065,354,old_locus_tag=CD2723
2812,CAJ69611.1,5177.590782,0.23511526,0.290386185,0.80966407,0.418133274,0.593076391,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3160628,3161326,-,NA,NA,putative polysaccharide deacetylase,NA,NA,CD630_27240,699,232,old_locus_tag=CD2724
2813,CAJ69612.1,1326.749455,2.400264356,0.623598156,3.849056213,0.000118574,0.001844371,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3161317,3162414,-,NA,NA,putative monogalactosyldiacylglycerol synthase,NA,NA,CD630_27250,1098,365,old_locus_tag=CD2725
2814,CAJ69613.1,29356.83743,-0.473627524,0.670727422,-0.706140092,0.480101021,0.650085582,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3162737,3163981,-,NA,NA,Serine hydroxymethyltransferase,glyA,NA,CD630_27260,1245,414,old_locus_tag=CD2726
2815,CAJ69614.1,414.6272781,-0.006342899,0.321836233,-0.019708469,0.984275935,0.993363907,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3164309,3165097,+,NA,NA,putative membrane protein,NA,NA,CD630_27270,789,262,old_locus_tag=CD2727
2816,CAJ69615.1,441.9182965,-0.039078334,0.324958727,-0.120256299,0.904280122,0.943796169,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3165097,3165570,+,NA,NA,putative membrane protein,NA,NA,CD630_27280,474,157,old_locus_tag=CD2728
2817,CAJ69616.1,635.7517692,-0.563332147,0.375386401,-1.500672759,0.133440222,0.286706734,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3165661,3166101,-,NA,NA,putative regulator of the sigma(E) factor,NA,NA,CD630_27290,441,146,old_locus_tag=CD2729
2818,CAJ69617.1,118.7362639,-1.408125567,0.382398292,-3.682353186,0.000231091,0.003077333,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3166116,3166409,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_27300,294,97,old_locus_tag=CD2730
2819,CAJ69618.1,35.94312559,0.293812025,0.57079508,0.514741691,0.606733536,0.746717936,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3166452,3166853,-,NA,NA,putative membrane protein,NA,NA,CD630_27310,402,133,old_locus_tag=CD2731
2820,CAJ69619.1,155.2593718,0.943475964,0.410280784,2.299586044,0.021471684,0.08367176,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3167086,3169206,+,NA,NA,"Transcriptional regulator, sigma-54-dependent",NA,NA,CD630_27320,2121,706,old_locus_tag=CD2732
2821,CAJ69620.1,105.8898644,0.338816711,0.395472315,0.856739393,0.391588928,0.568272132,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3169431,3170597,+,NA,NA,putative pyridoxal phosphate-dependent transferase,NA,NA,CD630_27330,1167,388,old_locus_tag=CD2733
2822,CAJ69621.1,259.3175389,0.291731228,0.365828447,0.797453645,0.425187615,0.600190586,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3170622,3172064,+,NA,NA,"putative Na+/H+ antiporter, NhaC family",NA,NA,CD630_27340,1443,480,old_locus_tag=CD2734
2823,CCA62881.1,39.76063464,2.704441392,0.833503342,3.244667723,0.001175877,0.010560929,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3172061,3172336,+,NA,NA,putative membrane protein,NA,NA,CD630_27341,276,91,old_locus_tag=CD2734A
2824,CAJ69622.1,1331.153451,0.214549626,0.211577094,1.014049403,0.31055918,0.496117229,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3172413,3173840,-,NA,NA,putative cell wall-binding protein cwp14,cwp14,NA,CD630_27350,1428,475,old_locus_tag=CD2735
2825,CAJ69623.1,3169.780901,0.110182948,0.267970947,0.411174979,0.680944234,0.801259843,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3174212,3175081,+,NA,NA,"Transcriptional regulator, LysR family",NA,NA,CD630_27360,870,289,old_locus_tag=CD2736
2826,CAJ69624.1,3120.400737,0.922727796,0.597094645,1.545362704,0.122258556,0.270532681,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3175193,3175999,-,NA,NA,putative nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase,NA,NA,CD630_27370,807,268,old_locus_tag=CD2737
2827,CAJ69625.1,5845.497844,1.087984352,0.596120594,1.825107809,0.067984762,0.182244452,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3176013,3177245,-,NA,NA,putative cytosine permease,NA,NA,CD630_27380,1233,410,old_locus_tag=CD2738
2828,CAJ69626.1,17864.99929,-0.532486671,0.334222609,-1.593209602,0.111113178,0.253444846,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3177704,3179491,-,NA,NA,Aspartyl-tRNA synthetase (Aspartate--tRNA ligase) (AspRS),aspS,NA,CD630_27390,1788,595,old_locus_tag=CD2739
2829,CAJ69627.1,5922.969394,-0.393449431,0.345230597,-1.139671379,0.254423235,0.434995649,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3179565,3180827,-,NA,NA,Histidyl-tRNA synthetase (Histidine--tRNA ligase) (HisRS),hisS,NA,CD630_27400,1263,420,old_locus_tag=CD2740
2830,CAJ69628.1,4210.990762,0.1489859,0.257835326,0.577833544,0.563376506,0.718188645,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3180817,3182376,-,NA,NA,Coproporphyrinogen III oxidase,hemZ,NA,CD630_27410,1560,519,old_locus_tag=CD2741
2831,CAJ69629.1,1552.737808,-0.728593409,0.399186387,-1.825196032,0.067971452,0.182244452,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3182464,3183078,-,NA,NA,putative hydrolase beta-lactamase-like,NA,NA,CD630_27420,615,204,old_locus_tag=CD2742
2832,CAJ69630.1,1302.708772,-0.543745143,0.330952904,-1.642968338,0.100389484,0.236714567,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3183093,3183542,-,NA,NA,D-tyrosyl-tRNA(Tyr) deacylase,dtd,NA,CD630_27430,450,149,old_locus_tag=CD2743
2833,CAJ69631.1,4441.837789,-0.659332028,0.43824614,-1.504478803,0.132458127,0.285258864,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3183567,3185774,-,NA,NA,GTP pyrophosphokinase (RelA/SpoT),relA,NA,CD630_27440,2208,735,old_locus_tag=CD2744
2834,CAJ69632.1,1804.753844,-1.101021095,0.404905766,-2.719203298,0.006543937,0.036817107,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3185848,3186360,-,NA,NA,Adenine phosphoribosyltransferase (APRT),apt,NA,CD630_27450,513,170,old_locus_tag=CD2745
2835,CAJ69633.1,1537.695421,0.116696211,0.332263999,0.351215331,0.725426809,0.834015543,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3186373,3188823,-,NA,NA,Single-stranded-DNA-specific exonuclease,recJ,NA,CD630_27460,2451,816,old_locus_tag=CD2746
2836,CAJ69634.1,513.5925703,0.295678241,0.41269393,0.716458906,0.473708033,0.645917915,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3188836,3190500,-,NA,NA,putative ubiquinone biosynthesis protein,NA,NA,CD630_27470,1665,554,old_locus_tag=CD2747
2837,CAJ69635.1,2015.122473,-0.291750213,0.272470986,-1.070756992,0.28427871,0.468438146,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3190798,3191295,-,NA,NA,putative acyltransferase,NA,NA,CD630_27480,498,165,old_locus_tag=CD2748
2838,CAJ69636.1,1808.280845,0.02026074,0.312140262,0.064909088,0.948246385,0.97336573,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3191324,3192703,-,NA,NA,putative radical SAM-family protein,NA,NA,CD630_27490,1380,459,old_locus_tag=CD2749
2839,CAJ69637.1,1804.58014,-0.166942494,0.679616503,-0.245642201,0.805959218,0.889582894,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3193008,3193154,-,NA,NA,Autoinducer prepeptide,agrD,NA,CD630_27491,147,48,old_locus_tag=CD2749A
2840,CAJ69638.1,902.8987533,0.459048961,0.470505366,0.975650851,0.329237516,0.51134432,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3193184,3193762,-,NA,NA,Accessory gene regulator,agrB,NA,CD630_27500,579,192,old_locus_tag=CD2750
2841,CAJ69639.1,829.6020261,0.061756279,0.29876458,0.206705491,0.836239869,0.903080512,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3194130,3195560,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_27510,1431,476,old_locus_tag=CD2751
2842,CAJ69640.1,60.81693564,1.69522727,0.474920252,3.5694988,0.000357665,0.004163759,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3195904,3196569,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_27520,666,221,old_locus_tag=CD2752
2843,CAJ69641.1,913.6813379,-0.043502323,0.376365021,-0.115585458,0.907981089,0.946273578,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3197075,3199777,-,NA,NA,putative signaling protein,NA,NA,CD630_27530,2703,900,old_locus_tag=CD2753
2844,CAJ69642.1,936.390274,-1.237782495,0.51783511,-2.390302378,0.016834506,0.071374861,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3199803,3201353,-,NA,NA,putative diguanylate kinase signaling protein,NA,NA,CD630_27540,1551,516,old_locus_tag=CD2754
2845,CAJ69643.1,16207.49262,-0.882176074,0.336593859,-2.620891765,0.00877001,0.044781486,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3201676,3203388,-,NA,NA,"PTS system, EI component",ptsI,NA,CD630_27550,1713,570,old_locus_tag=CD2755
2846,CAJ69644.1,2970.653978,-1.277744014,0.389280046,-3.282325993,0.001029545,0.00955232,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3203742,3204002,-,NA,NA,"PTS system, HPr protein",ptsH,NA,CD630_27560,261,86,old_locus_tag=CD2756
2847,CAJ69645.1,5663.584631,-0.746056754,0.349908254,-2.132149628,0.032994548,0.11134532,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3204195,3205406,-,NA,NA,putative phospholipase,NA,NA,CD630_27570,1212,403,old_locus_tag=CD2757
2848,CAJ69646.1,347.9380241,3.008369522,0.665675476,4.519273478,6.21E-06,0.000194676,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3205638,3207371,-,NA,NA,"putative N6 adenine-specific DNA methyltransferase, N12 class",NA,NA,CD630_27580,1734,577,old_locus_tag=CD2758
2849,CAJ69647.1,196.3254868,0.89886644,0.436014359,2.061552381,0.039250372,0.126793085,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3207411,3207809,-,NA,NA,"Transcriptional regulator, Rrf2 family",NA,NA,CD630_27590,399,132,old_locus_tag=CD2759
2850,CAJ69648.1,876.0066951,0.208764092,0.250020949,0.834986401,0.403725365,0.579012866,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3207812,3209359,-,NA,NA,putative signaling protein,NA,NA,CD630_27600,1548,515,old_locus_tag=CD2760
2851,CAJ69649.1,862.0862842,-0.133151838,0.31108735,-0.428020742,0.668636019,0.793309129,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3209674,3210579,-,NA,NA,putative N-acetylmuramoyl-L-alanine amidase,NA,NA,CD630_27610,906,301,old_locus_tag=CD2761
2852,CAJ69650.1,355.3029531,0.119870367,0.460299203,0.260418366,0.794541077,0.881711951,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3210622,3211266,-,NA,NA,putative undecaprenyl pyrophosphate synthetase,uppS1,NA,CD630_27620,645,214,old_locus_tag=CD2762
2853,CAJ69651.1,144.1632356,1.709772666,0.837048861,2.042619908,0.041090079,0.131021078,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3211405,3211875,+,NA,NA,putative lipoprotein,NA,NA,CD630_27630,471,156,old_locus_tag=CD2763
2854,CAJ69652.1,415.3397398,-0.563391807,0.293261508,-1.921124289,0.05471604,0.159244324,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3211998,3212786,-,NA,NA,"putative hydrolase, HAD superfamily, IIB subfamily",NA,NA,CD630_27640,789,262,old_locus_tag=CD2764
2855,CAJ69653.1,1124.479293,-0.548380539,0.27755165,-1.975778343,0.048179887,0.146008321,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3213154,3214110,+,NA,NA,"Transcriptional regulator, LytR family",NA,NA,CD630_27650,957,318,old_locus_tag=CD2765
2856,CAJ69654.1,3648.049613,-1.19451003,0.324109489,-3.685513909,0.000228242,0.003050363,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3214395,3215360,+,NA,NA,"Transcriptional regulator, LytR family",NA,NA,CD630_27660,966,321,old_locus_tag=CD2766
2857,CAJ69655.1,8966.074361,-0.64304396,0.34787695,-1.848481076,0.064532779,0.176180199,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3215558,3217669,-,NA,NA,Cell surface protein cwp19,cwp19,NA,CD630_27670,2112,703,old_locus_tag=CD2767
2858,CAJ69656.1,3543.654931,-1.071854943,0.513696789,-2.086551768,0.036928671,0.121304295,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3217971,3218678,-,NA,NA,putative cell-wall hydrolase,NA,NA,CD630_27680,708,235,old_locus_tag=CD2768
2859,CAJ69657.1,2819.700329,-0.61809331,0.318837962,-1.938581297,0.052552343,0.155266379,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3218877,3220790,-,NA,NA,putative polysaccharide biosynthesis protein,NA,NA,CD630_27690,1914,637,old_locus_tag=CD2769
2860,CAJ69658.1,3480.78097,-0.626645538,0.363697194,-1.722987001,0.084890876,0.211342315,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3220874,3221965,-,NA,NA,"putative glycosyl transferase, group 1",NA,NA,CD630_27700,1092,363,old_locus_tag=CD2770
2861,CAJ69659.1,3150.391262,-0.663103087,0.322793777,-2.054262303,0.039950311,0.128270644,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3221971,3223266,-,NA,NA,UDP-glucose 6-dehydrogenase,rkpK,NA,CD630_27710,1296,431,old_locus_tag=CD2771
2862,CAJ69660.1,650.2414875,0.166659921,0.321970885,0.517624199,0.604720495,0.745976431,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3223292,3224044,-,NA,NA,"putative glycosyl transferase, family 2",tuaG,NA,CD630_27720,753,250,old_locus_tag=CD2772
2863,CAJ69661.1,2292.10831,-0.56692759,0.332880246,-1.703097724,0.088549782,0.217590891,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3224092,3225000,-,NA,NA,"putative glycosyl transferase, family 2",NA,NA,CD630_27730,909,302,old_locus_tag=CD2773
2864,CAJ69662.1,2754.496795,-0.006466531,0.246983176,-0.026182071,0.979112116,0.992245567,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3225022,3225771,-,NA,NA,"putative glycosyl transferase, family 2",NA,NA,CD630_27740,750,249,old_locus_tag=CD2774
2865,CAJ69663.1,2359.863764,0.710749596,0.446216062,1.592837318,0.111196691,0.253479156,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3225800,3226990,-,NA,NA,putative glycerophosphotransferase,NA,NA,CD630_27750,1191,396,old_locus_tag=CD2775
2866,CAJ69664.1,1767.290404,-0.167051128,0.265752394,-0.628596886,0.529613,0.691579303,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3226990,3227829,-,NA,NA,"putative glycosyl transferase, family 2",NA,NA,CD630_27760,840,279,old_locus_tag=CD2776
2867,CAJ69665.1,951.5018497,1.386516319,0.576308935,2.405856019,0.016134622,0.069393812,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3227832,3228989,-,NA,NA,putative membrane protein,NA,NA,CD630_27770,1158,385,old_locus_tag=CD2777
2868,CAJ69666.1,2006.904105,-0.12165021,0.219909162,-0.553183907,0.580137485,0.727911588,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3229005,3229727,-,NA,NA,putative glycosyl transferase,NA,NA,CD630_27780,723,240,old_locus_tag=CD2778
2869,CAJ69667.1,2251.595177,-0.225320115,0.227683406,-0.989620273,0.322359757,0.506956593,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3229739,3230812,-,NA,NA,putative mannose-1-phosphate guanylyltransferase,manC,NA,CD630_27790,1074,357,old_locus_tag=CD2779
2870,CAJ69668.1,2147.996206,-0.195931003,0.285520941,-0.686222881,0.492572571,0.660450438,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3230834,3232540,-,NA,NA,Alpha-phosphoglucomutase,pgmA,NA,CD630_27800,1707,568,old_locus_tag=CD2780
2871,CAJ69669.1,5494.078859,-0.415335947,0.215363867,-1.92853125,0.053789081,0.157472579,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3232586,3234142,-,NA,NA,"Transmembrane virulence factor, MviN family protein",mviN,NA,CD630_27810,1557,518,old_locus_tag=CD2781
2872,CAJ69670.1,1801.00149,-0.140415736,0.312875375,-0.448791267,0.653582239,0.782017276,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3234257,3235312,-,NA,NA,Cell wall binding protein cwp7,cwp7,NA,CD630_27820,1056,351,old_locus_tag=CD2782
2873,CAJ69671.1,10139.41912,-1.157176236,0.43935596,-2.633801157,0.008443492,0.043717213,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3235407,3236093,-,NA,NA,putative glycosyl transferase,NA,NA,CD630_27830,687,228,old_locus_tag=CD2783
2874,CAJ69672.1,22593.99904,-1.091742047,0.275775998,-3.958800094,7.53E-05,0.001309209,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3236313,3238340,-,NA,NA,"putative N-acetylmuramoyl-L-alanine amidase,autolysin cwp6",cwp6,NA,CD630_27840,2028,675,old_locus_tag=CD2784
2875,CAJ69673.1,1096.944346,0.165314778,0.273542743,0.604347153,0.545612863,0.704435971,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3238591,3239703,-,NA,NA,putative membrane protein,NA,NA,CD630_27850,1113,370,old_locus_tag=CD2785
2876,CAJ69674.1,402.5987363,0.431536257,0.350441439,1.231407615,0.21817045,0.393216654,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3240044,3241621,-,NA,NA,putative cell surface protein cwp5,cwp5,NA,CD630_27860,1578,525,old_locus_tag=CD2786
2877,CAJ69675.1,30623.8496,-0.242031076,0.28649009,-0.844814829,0.398214234,0.573837717,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3241918,3244329,-,NA,NA,Cell surface protein cwp84,cwp84,NA,CD630_27870,2412,803,old_locus_tag=CD2787
2878,CAJ69676.1,12.44578724,0.793140587,0.835349192,0.949471902,0.342380656,0.524407608,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3244556,3244957,+,NA,NA,"putative membrane protein, GtrA family",NA,NA,CD630_27880,402,133,old_locus_tag=CD2788
2879,CAJ69677.1,11937.91011,0.240065458,0.222062874,1.08106976,0.279666084,0.463854768,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3245004,3246836,-,NA,NA,Cell surface protein cwp66,cwp66,NA,CD630_27890,1833,610,old_locus_tag=CD2789
2880,CAJ69678.1,3133.472167,-0.15630402,0.233288802,-0.670002241,0.502856361,0.669149623,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3246869,3247576,-,NA,NA,putative LmbE-like deacetylase,NA,NA,CD630_27900,708,235,old_locus_tag=CD2790
2881,CAJ69679.1,37659.04772,-0.316153344,0.299911473,-1.05415555,0.291811707,0.477079211,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3247683,3249554,-,NA,NA,Cell wall binding protein cwp2,cwp2,NA,CD630_27910,1872,623,old_locus_tag=CD2791
2882,CAJ69680.1,6586.183413,-0.745277745,0.247741469,-3.008288221,0.002627238,0.018703917,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3249969,3252314,-,NA,NA,Protein translocase subunit secA 2,secA2,NA,CD630_27920,2346,781,old_locus_tag=CD2792
2883,CAJ69681.1,835230.28,-0.067967118,0.213590159,-0.318212779,0.75032354,0.85231597,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3252559,3254718,-,NA,NA,Precursor of the S-layer proteins,slpA,NA,CD630_27930,2160,719,old_locus_tag=CD2793
2884,CAJ69682.1,1769.902567,-0.198209143,0.334528983,-0.592502155,0.553514378,0.711116626,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3254929,3256515,-,NA,NA,Cell wall binding protein cwp12,cwp12,NA,CD630_27940,1587,528,old_locus_tag=CD2794
2885,CAJ69683.1,2571.669455,-0.578169402,0.480605192,-1.203002824,0.228975228,0.406164971,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3256734,3258335,-,NA,NA,Cell wall binding protein cwp11,cwp11,NA,CD630_27950,1602,533,old_locus_tag=CD2795
2886,CAJ69684.2,5315.458819,-2.54746054,0.686692107,-3.709756548,0.000207459,0.002833992,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3258702,3260582,-,NA,NA,Cell surface protein cwp10,cwp10,NA,CD630_27960,1881,626,old_locus_tag=CD2796
2887,CAJ69685.1,14620.96352,-2.646277836,0.813201345,-3.254148374,0.001137329,0.010319585,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3260792,3266755,-,NA,NA,putative calcium-binding adhesion protein,NA,NA,CD630_27970,5964,1987,old_locus_tag=CD2797
2888,CAJ69686.2,982.9397843,-0.702825185,0.376784907,-1.865322024,0.06213628,0.172048248,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3267136,3268539,-,NA,NA,Cell wall binding protein cwp9,cwp9,NA,CD630_27980,1404,467,old_locus_tag=CD2798
2889,CAJ69687.1,222.322386,-0.765356851,0.325394109,-2.352091911,0.018668162,0.076448599,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3269001,3270896,-,NA,NA,Cell wall binding protein cwp8,cwp8,NA,CD630_27990,1896,631,old_locus_tag=CD2799
2890,CCA62882.1,31.62414659,-0.289320587,0.918965381,-0.314832955,0.752888488,0.854181178,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3271520,3271663,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_27991,144,47,old_locus_tag=CD2799A
2891,CAJ69688.1,108.4930947,2.772783766,0.676453995,4.098998285,4.15E-05,0.000867862,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3271729,3272109,-,NA,NA,putative membrane protein,NA,NA,CD630_28000,381,126,old_locus_tag=CD2800
2892,CAJ69689.1,185.9928948,-0.634930695,0.353538778,-1.79592943,0.072505741,0.190501245,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3272149,3272442,-,NA,NA,"preprotein translocase, yajc subunit",NA,NA,CD630_28010,294,97,old_locus_tag=CD2801
2893,CAJ69690.2,3785.721969,-0.717464608,0.292825152,-2.450146795,0.014279798,0.062858281,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3272576,3273697,-,NA,NA,Queuine tRNA-ribosyltransferase (tRNA-guanine transglycosylase) (Guanine insertion enzyme),tgt,NA,CD630_28020,1122,373,old_locus_tag=CD2802
2894,CAJ69691.1,652.8091651,0.050431823,0.240337269,0.209837713,0.833794338,0.901754787,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3273776,3274261,-,NA,NA,putative membrane protein,NA,NA,CD630_28030,486,161,old_locus_tag=CD2803
2895,CAJ69692.1,1270.403299,-0.757485357,0.345770597,-2.190716513,0.028472313,0.100865554,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3274273,3275298,-,NA,NA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase (Queuosine biosynthesis protein QueA),queA,NA,CD630_28040,1026,341,old_locus_tag=CD2804
2896,CAJ69693.1,1198.272642,-0.450796214,0.291824056,-1.54475344,0.122405913,0.270696948,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3275616,3276635,-,NA,NA,Holliday junction ATP-dependent DNA helicase RuvB,ruvB,NA,CD630_28050,1020,339,old_locus_tag=CD2805
2897,CAJ69694.2,292.5604984,-0.370700759,0.271507151,-1.365344365,0.172144841,0.338988445,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,3276742,3277344,-,NA,NA,Holliday junction ATP-dependent DNA helicase RuvA,ruvA,NA,CD630_28060,603,200,old_locus_tag=CD2806
